품목일련번호,주성분
201801177,콘드로이틴설페이트나트륨|푸르설티아민|니코틴산아미드|이노시톨|콜린타르타르산염|판토텐산칼슘|피리독신염산염|시아노코발라민1000배산|리보플라빈|γ-오리자놀|콜레칼시페롤과립
201503839,시아노코발라민1000배산|리보플라빈|폴산|제피아스코르브산|산화아연|피리독신염산염|니코틴산아미드|판토텐산칼슘|벤포티아민|비오틴|콜린타르타르산염|이노시톨|우르소데옥시콜산|토코페롤아세테이트2배산|γ-오리자놀|콜레칼시페롤농축분말
200807552,콜린타르타르산염|티아민염산염|리보플라빈|피리독신염산염|시아노코발라민|니코틴산아미드|폴산|d-비오틴|파라아미노안식향산|판토텐산칼슘|이노시톨
202203147,콘드로이틴설페이트나트륨|푸르설티아민|니코틴산아미드|아스코르브산|피리독신염산염|시아노코발라민1000배산|이노시톨|판토텐산칼슘|리보플라빈|γ-오리자놀
201707030,벤포티아민|리보플라빈|리보플라빈부티레이트|니코틴산아미드|판토텐산칼슘|피리독신염산염|피리독살포스페이트수화물|비오틴|폴산|히드록소코발라민아세트산염|이노시톨|콜린타르타르산염|아스코르브산과립97%|산화아연|토코페롤아세테이트2배산|셀레늄함유건조효모|농축콜레칼시페롤(분말형)|우르소데옥시콜산|감마오리자놀
201306969,콜린타르타르산염|이노시톨|γ-오리자놀|티아민질산염|리보플라빈|니코틴산아미드|폴산|판토텐산칼슘|피리독신염산염|d-비오틴|시아노코발라민|아스코르브산
200302376,인삼가루|레티놀팔미테이트|티아민질산염|리보플라빈|피리독신염산염|시아노코발라민|아스코르브산|농축콜레칼시페롤(유상)|토코페롤아세테이트|니코틴산아미드|판토텐산칼슘|무수인산수소칼슘|산화마그네슘|산화제이구리|황산망간수화물|산화아연|건조황산제일철
201800123,γ-오리자놀|니코틴산아미드|리보플라빈|벤포티아민|비오틴|산화아연|시아노코발라민1000배산|우르소데옥시콜산|이노시톨|제피아스코르브산|콜레칼시페롤농축분말|콜린타르타르산염|토코페롤아세테이트2배산|판토텐산칼슘|폴산|피리독신염산염
202107976,비오틴|폴산|콜레칼시페롤농축물(분말형)|감마-오리자놀|유비데카레논|우르소데옥시콜산|벤포티아민|리보플라빈|판토텐산칼슘|니코틴산아미드|피리독신염산염|시아노코발라민1000배산|이노시톨|콜린타르타르산염|아스코르브산과립97%|산화마그네슘|산화아연|토코페롤아세테이트2배산|셀레늄함유건조효모
202006096,벤포티아민|피리독신염산염
200201708,프레드니솔론발레로아세테이트
201801882,시트룰린말산염
202106143,피리독신염산염|d-비오틴|시아노코발라민|토코페롤아세테이트2배산|폴산|벤포티아민|니코틴산아미드|판토텐산칼슘|산화아연|아스코르브산|우르소데옥시콜산|이노시톨|리보플라빈|콜린타르타르산염|셀레늄함유건조효모
200201705,피록시캄
201803248,콘드로이틴설페이트나트륨|푸르설티아민|니코틴산아미드|이노시톨|콜린타르타르산염|판토텐산칼슘|시아노코발라민1000배산|피리독신염산염|리보플라빈|감마오리자놀|콜레칼시페롤과립
201502970,콘드로이틴설페이트나트륨|시아노코발라민1000배산|피리독신염산염|γ-오리자놀|벤포티아민
201109826,콘드로이틴설페이트나트륨|푸르설티아민|리보플라빈부티레이트|니코틴산아미드|판토텐산칼슘|피리독신염산염|시아노코발라민|토코페롤아세테이트|γ-오리자놀
201105149,클로르페니라민말레산염|dl-메틸에페드린염산염|구아이페네신|덱스트로메토르판브롬화수소산염수화물
200902450,토코페롤아세테이트2배산|아스코르브산|폴산|티아민질산염|리보플라빈|니코틴산아미드|피리독신염산염|시아노코발라민|판토텐산칼슘|황산아연수화물
201309612,β-카로틴20%과립|농축콜레칼시페롤산|토코페롤아세테이트2배산|벤포티아민|리보플라빈|피리독신염산염|시아노코발라민100배산|아스코르브산과립97%|판토텐산칼슘|니코틴산아미드|d-비오틴1%|폴산|인산수소칼슘수화물|산화마그네슘|황산망간수화물|몰리브덴함유건조효모|셀레늄함유건조효모|산화아연|이노시톨|콜린타르타르산염|우르소데옥시콜산|콘드로이틴설페이트나트륨
202103624,벤포티아민|비스벤티아민|리보플라빈|니코틴산아미드|판토텐산칼슘|피리독살포스페이트수화물|피리독신염산염97%과립|폴산|시아노코발라민100배산|농축콜레칼시페롤산|d-비오틴1%|산화마그네슘|셀레늄함유건조효모|산화아연|이노시톨|우르소데옥시콜산
201700510,벤포티아민|리보플라빈부티레이트|니코틴산아미드|피리독살포스페이트수화물|판토텐산칼슘|시아노코발라민100배산|아스코르브산과립97%|농축콜레칼시페롤산|d-비오틴1%|이노시톨|우르소데옥시콜산|셀레늄함유건조효모|산화아연
201206572,아스코르브산과립97%|벤포티아민|리보플라빈|니코틴산아미드|판토텐산칼슘|피리독신염산염|시아노코발라민100배산|농축콜레칼시페롤산|토코페롤아세테이트2배산|콜린타르타르산염|이노시톨|d-비오틴1%|폴산|황산망간수화물|셀레늄함유건조효모|산화아연
201802364,벤포티아민|리보플라빈|니코틴산아미드|판토텐산칼슘|피리독신염산염|시아노코발라민100배산|아스코르브산과립97%|농축콜레칼시페롤산|피토나디온5%건조분말|d-비오틴1%|폴산|이노시톨|콜린타르타르산염|셀레늄함유건조효모|우르소데옥시콜산|산화아연|산화마그네슘
201506728,β-카로틴20%과립|벤포티아민|피리독신염산염|시아노코발라민100배산|아스코르브산과립97%|농축콜레칼시페롤산|리보플라빈|d-비오틴1%|인산수소칼슘수화물|침강탄산칼슘|로얄젤리|산화마그네슘|산화아연|콜린타르타르산염
200712481,레티놀아세테이트과립|에르고칼시페롤과립|토코페롤아세테이트2배산|아스코르브산과립97%|티아민질산염3배산|리보플라빈|피리독신염산염|니코틴산아미드|판토텐산칼슘|시아노코발라민100배산|푸마르산철|산화마그네슘|황산아연수화물|황산망간수화물|인산수소칼슘수화물|염화칼륨|셀레늄함유건조효모|몰리브덴함유건조효모
199100156,아시클로버
200710117,미녹시딜
201904260,미녹시딜|토코페롤아세테이트|피리독신염산염|l-멘톨
200712375,디아스타제.프로테아제.셀룰라제2000Ⅱ|셀룰라제|리파제
199202075,바실루스서브틸리스균·엔테로코쿠스페슘균배양물|티아민염산염|리보플라빈|피리독신염산염
198701383,바실루스서브틸리스균·엔테로코쿠스페슘균배양물
198701384,바실루스서브틸리스균·엔테로코쿠스페슘균배양물
198601222,바실루스서브틸리스균·엔테로코쿠스페슘균배양물
201801676,알마게이트
202204165,아세트아미노펜|슈도에페드린염산염|클로르페니라민말레산염
201803183,콘드로이틴설페이트나트륨|푸르설티아민|리보플라빈부티레이트|니코틴산아미드|피리독신염산염|판토텐산칼슘|시아노코발라민1000배산|이노시톨|콜린타르타르산염|γ-오리자놀
201607126,크로타미톤|L-멘톨|프레드니솔론발레로아세테이트|티몰
200901795,펠비낙
201907548,브로멜라인
198801648,트리메부틴말레산염
200704035,사유|레티놀팔미테이트유|에르고칼시페롤|동클로로필
201605441,DL-포스포세린|L-글루타민|시아노코발라민
199806931,트리메부틴말레산염
200404205,트리메부틴말레산염
201904326,트리메부틴말레산염
200403052,트리메부틴말레산염
200101037,건조수산화알루미늄겔|탄산마그네슘
202200014,비사코딜|도큐세이트나트륨
202102170,비사코딜|도큐세이트나트륨|센나엽가루
201405042,비사코딜|카산트라놀|도큐세이트나트륨|우르소데옥시콜산
200905838,시트룰린말산염
199100996,메클리진염산염수화물|스코폴라민브롬화수소산염수화물|카페인무수물
197800391,메코발라민
202203119,폴산|비오틴|메코발라민|산화아연|유비데카레논|산화마그네슘|피리독신염산염|벤포티아민|니코틴산아미드|아스코르브산|이노시톨|셀레늄함유건조효모|리보플라빈|감마-오리자놀|우르소데옥시콜산|토코페롤아세테이트2배산|콜레칼시페롤농축분말|판토텐산칼슘
201602682,메클리진염산염수화물
201505086,베타메타손발레레이트|겐타마이신황산염
201401083,염화나트륨
201402082,자일로메타졸린염산염
202107980,베타메타손발레레이트|겐타마이신황산염
200404238,인도메타신
200606983,카르보시스테인
200606982,카르보시스테인
199300273,돔페리돈
200905544,피록시캄
199501025,살리실산메틸|l-멘톨|dl-캄파
201604489,L-멘톨|이부프로펜
201805155,살리실산메틸|l-멘톨|dl-캄파|노닐산바닐릴아미드
199806775,살리실산메틸|디엘멘톨
202005674,크로타미톤|디펜히드라민|토코페롤|에녹솔론|멘톨
201805156,살리실산메틸|l-멘톨|dl-캄파|박하유|토코페롤아세테이트|디펜히드라민|노닐산바닐릴아미드
200701644,벤포티아민|γ-오리자놀|토코페롤아세테이트|니코틴산아미드|판토텐산칼슘|리보플라빈부티레이트|우르소데옥시콜산|피리독신염산염|시아노코발라민1000배산
199900834,아세트아미노펜|카페인수화물|말레인산피릴라민
202101047,벤포티아민|비스벤티아민|리보플라빈부티레이트|니코틴산아미드|판토텐산칼슘|피리독살포스페이트수화물|폴산|시아노코발라민|레티놀아세테이트|콜린타르타르산염|이노시톨|토코페롤아세테이트2배산|농축콜레칼시페롤(분말형)|산화마그네슘|산화아연|우르소데옥시콜산
201105515,히드로퀴논
202003388,브로멜라인
201907481,히드로퀴논
202008247,브로멜라인
200807207,게스토덴|에티닐에스트라디올
200904880,L-시스테인|아스코르브산97%과립|판토텐산칼슘
201108962,L-시스테인|제피아스코르브산|판토텐산칼슘|피리독신염산염|트라넥삼산
