품목일련번호,combined,
202001065,만12세이상은1회1캡슐씩|1일1회복용합니다. 이약을복용하기전에미숙아유아는의사또는약사와상의하십시오.1개월이상복용하여도증상의개선이없을경우복용을즉각중지하고의사또는약사와상의하십시오.,
201708605,이약을복용하기전에만3개월미만의영아는의사또는약사와상의하십시오.만3개월미만의영아는이약을복용하지마십시오.이약을복용하기전에만3개월이상및만2세미만의영아및유아는의사또는약사와상의하십시오.,
200501497,12세이상의소아는1회1정(100mg)|1일2회식사30분전에물과함께복용합니다,
200501511,12세이상의소아는1회1~2정(45~90mg)|1일3회식사30분전에물과함께복용합니다,
201206768,만3개월미만의영아는이약을복용하지마십시오.이약을복용하기전에수두또는인플루엔자에감염되어있거나또는의심되는영아및만15세미만의어린이는의사또는약사와상의하십시오.,
201206767,만3개월미만의영아는이약을복용하지마십시오.이약을복용하기전에수두또는인플루엔자에감염되어있거나또는의심되는영아및만15세미만의어린이만2세미만의영ㆍ유아는의사또는약사와상의하십시오.,
201206766,만3개월미만의영아는이약을복용하지마십시오.이약을복용하기전에수두또는인플루엔자에감염되어있거나또는의심되는영아 및만15세미만의어린이는의사또는약사와상의하십시오.,
197000076,이약을복용하기전에소아는의사또는약사와상의하십시오.,
201600779,만8세이상~만15세미만소아는1회1정을복용하며|1일복용횟수는2회를한도로합니다,
201706237,,
200201581,,
202200464,,
201804975,,
201601616,만12세이상은1회1캡슐씩|1일2회복용합니다.  만12개월미만의젖먹이는이약을복용하지마십시오.이약을복용하기전에미숙아유아는의사또는약사와상의하십시오.,
202200263,,
200906484,이약을복용하기전에 3세이하의유아는의사또는약사와상의하십시오.,
201908303,이약을복용하기전에 3세이하의유아14세이하의수두또는인플루엔자환자는 의사또는약사와상의하십시오는의사또는약사와상의하십시오.,
199001012,이약을복용하기전에 3세이하의유아는의사또는약사와상의하십시오.,
201601341,만8세이상어린이1회1캡슐씩|1일2회복용합니다. 만3개월미만의젖먹이는이약을복용하지마십시오.이약을복용하기전에 만1세미만의젖먹이는의사또는약사와상의하십시오.어린이에게투여할경우보호자의지도감독하에투여하십시오,
200607863,24개월이상의소아는요충에1일1회1정(400mg)을복용합니다  2세미만의소아는이약을복용하지마십시오.,
202003405,생후6개월이상의소아는1회0.4~0.6mL/kg(5~7mg/kg)|4~6시간간격으로필요시에복용하며|1일최대4회(28mg/kg)를넘지않습니다. 체중이30kg이하인소아에게는1일최대25mL(300mg)을초과하지않습니다,
199001524,멀미의예방에는11~14세는2/3포(0.7g)|7~10세는1/2포(0.5g)|3~6세는1/3포(0.3g)를승차30분전에복용합니다 3세미만의 영·유아는이약을복용하지마십시오,
199100989,,
201901578,,
196400089,만7세이하의소아는이약을복용하지마십시오,
201504225,,
199300117,어린이에게투여할경우보호자의지도감독하에투여하십시오,
201802564,18세미만는이약을복용하지마십시오.,
201507830,어린이에게투여할경우보호자의지도감독하에투여하십시오,
200000431,,
199002022,,
200000801,,
200905144,,
200001305,,
201706391, 유아및소아는이약을사용하지마십시오.,
201701852, 유아및소아는이약을사용하지마십시오.,
199601520,,
201704844,만12세이상은1회1정씩|1일1회복용합니다.  만12개월미만의젖먹이는이약을복용하지마십시오.이약을복용하기전에햇빛을많이보고정상적인식사를하는어린이미숙아유아는의사또는약사와상의하십시오.어린이에게투여할경우보호자의지도감독하에투여하십시오,
201704843,만12세이상은1회1정씩|1일1회복용합니다.  만12개월미만의젖먹이는이약을복용하지마십시오.이약을복용하기전에햇빛을많이보고정상적인식사를하는어린이미숙아유아는의사또는약사와상의하십시오.어린이에게투여할경우보호자의지도감독하에투여하십시오,
201704845,만12세이상은1회1정씩|1일1회복용합니다.  만12개월미만의젖먹이는이약을복용하지마십시오.이약을복용하기전에햇빛을많이보고정상적인식사를하는어린이미숙아유아는의사또는약사와상의하십시오.어린이에게투여할경우보호자의지도감독하에투여하십시오,
201310644,만12세이상어린이은1회1캡슐|1일1회복용합니다. 이약을복용하기전에미숙아유아는의사또는약사와상의하십시오.,
202002068,만8세이상은1회2정|1일2회복용합니다. 만12개월미만의젖먹이는이약을복용하지마십시오.이약을복용하기전에햇빛을많이보고정상적인식사를하는어린이미숙아유아는의사또는약사와상의하십시오.어린이에게투여할경우보호자의지도감독하에투여하십시오1개월이상복용하여도증상의개선이없을경우복용을즉각중지하고의사또는약사와상의하십시오.,
201110424,만8세이상은1회2정씩|1일1회복용합니다 만12개월미만의젖먹이는이약을복용하지마십시오.이약을복용하기전에햇빛을많이보고정상적인식사를하는어린이미숙아유아는의사또는약사와상의하십시오.어린이에게투여할경우보호자의지도감독하에투여하십시오,
201000163,만8세이상은1회2캡슐|1일1회복용합니다. 이약을복용하기전에햇빛을많이보고정상적인식사를하는어린이미숙아유아는의사또는약사와상의하십시오.어린이에게투여할경우보호자의지도감독하에투여하십시오.,
201104871,12세이상은1회1캡슐|1일1회복용합니다. 이약을복용하기전에햇빛을많이보고정상적인식사를하는어린이미숙아유아는의사또는약사와상의하십시오.어린이에게투여할경우보호자의지도감독하에투여하십시오,
201902441,12세이상은1회1캡슐|1일1회복용합니다. 이약을복용하기전에미숙아유아는의사또는약사와상의하십시오.,
201007524,만12세이상은1회1캡슐|1일1회복용합니다. 이약을복용하기전에햇빛을많이보고정상적인식사를하는어린이미숙아유아는의사또는약사와상의하십시오.어린이에게투여할경우보호자의지도감독하에투여하십시오,
201802746,만8세이상어린이은1회1정씩|1일1회식후에복용합니다.  만3개월미만의젖먹이는이약을복용하지마십시오.이약을복용하기전에 만1세미만의젖먹이 햇빛을많이보고정상적인식사를하는어린이미숙아유아는의사또는약사와상의하십시오.어린이에게투여할경우보호자의지도감독하에투여하십시오,
201604725,만12세이상은1회1캡슐씩|1일1회복용합니다. 이약을복용하기전에 만1세미만의젖먹이햇빛을많이보고정상적인식사를하는어린이미숙아유아는의사또는약사와상의하십시오.어린이에게투여할경우보호자의지도감독하에투여하십시오.,
200000218,만6세이하의어린이가과량복용시철분중독성사망을일으킬수있으므로어린이의손에닿지않는곳에보관하십시오. 12개월미만의영아는이약을복용하지마십시오.,
200100102,만6세이하의어린이가과량복용시철분중독성사망을일으킬수있으므로어린이의손에닿지않는곳에보관하십시오. 12개월미만의영아는이약을복용하지마십시오.,
200000411, 18세미만환자는이약을복용하지마십시오.,
200810584,12세이상소아는식후1회1캡슐을1일1~2회식후에복용합니다. 평균치료기간은3~6개월입니다.  12세미만소아는이약을복용하지마십시오.,
200108778,12세이상의청소년은1일3~4회통증부위의면적에따라2~4g을환부(질환부위)에바르고가볍게문지릅니다,
200511010,,
200502663,12세이상의소아는1회1정(100mg)|1일2회식사30분전에물과함께복용합니다,
201701269,12세이상의소아는1회1정(100mg)|1일2회식사30분전에물과함께복용합니다,
197700120,,
198300343,,
200901181,,
200901257,,
201507619,어린이에게투여할경우보호자의지도감독하에투여하십시오,
200710963,,
200700843,이약을복용하기전에 1세미만의영아는의사또는약사와상의하십시오.어린이에게투여할경우보호자의지도감독하에투여하십시오,
202001254,영ㆍ유아및소아는이약을복용하지마십시오.,
201804151,18세미만의소아는이약을복용하지마십시오.,
199500005,,
201504861,이약을복용하기전에수두또는인플루엔자에감염되어있거나또는의심되는영아 및만15세미만의어린이는의사또는약사와상의하십시오.,
201801725,어린이에게투여할경우보호자의지도감독하에투여하십시오.,
201105016,만12세이상청소년은1회1~2캡슐(200~400mg)씩|1일3~4회복용합니다,
201307452,이약을복용하기전에 수두또는인플루엔자에감염되어있거나또는의심되는영아및만15세미만의어린이 만3개월이상및만2세미만의영‧유아는의사또는약사와상의하십시오.,
202003761,12세이상소아은1회1정(100mg)씩|1일2회식사30분전물과함께복용합니다,
